64.2483938004,True
64.2815858295,True
64.3148859576,True
64.3482944231,True
64.3818114653,True
64.4154373242,True
64.4491722408,True
64.4830164567,True
64.5169702145,True
64.5510337575,True
64.5852073298,True
64.6194911766,True
64.6538855434,True
64.6883906771,True
64.723006825,True
64.7577342354,True
64.7925731574,True
64.8275238409,True
64.8625865368,True
64.8977614966,True
64.9330489727,True
64.9684492184,True
65.0039624878,True
65.0395890358,True
65.0753291181,True
65.1111829915,True
65.1471509132,True
65.1832331416,True
65.2194299358,True
65.2557415557,True
65.2921682622,True
65.3287103169,True
65.3653679823,True
65.4021415216,True
65.4390311991,True
65.4760372798,True
65.5131600296,True
65.5503997151,True
65.5877566039,True
65.6252309645,True
65.6628230661,True
65.7005331788,True
65.7383615735,True
65.7763085222,True
65.8143742974,True
65.8525591726,True
65.8908634224,True
65.9292873218,True
65.967831147,True
66.0064951748,True
66.0452796832,True
66.0841849508,True
66.123211257,True
66.1623588822,True
66.2016281077,True
66.2410192156,True
66.2805324887,True
66.320168211,True
66.359926667,True
66.3998081423,True
66.4398129233,True
66.4799412971,True
66.520193552,True
66.5605699769,True
66.6010708616,True
66.6416964967,True
66.6824471739,True
66.7233231856,True
66.764324825,True
66.8054523863,True
66.8467061644,True
66.8880864552,True
66.9295935555,True
66.9712277627,True
67.0129893754,True
67.0548786929,True
67.0968960152,True
67.1390416435,True
67.1813158796,True
67.2237190263,True
67.2662513871,True
67.3089132665,True
67.3517049699,True
67.3946268033,True
67.4376790739,True
67.4808620896,True
67.524176159,True
67.5676215918,True
67.6111986984,True
67.6549077902,True
67.6987491793,True
67.7427231788,True
67.7868301024,True
67.831070265,True
67.8754439822,True
67.9199515702,True
67.9645933465,True
68.0093696291,True
68.054280737,True
68.09932699,True
68.1445087087,True
68.1898262147,True
68.2352798303,True
68.2808698787,True
68.3265966838,True
68.3724605706,True
68.4184618648,True
68.4646008927,True
68.510877982,True
68.5572934606,True
68.6038476576,True
68.650540903,True
68.6973735272,True
68.7443458619,True
68.7914582394,True
68.8387109928,True
68.886104456,True
68.9336389639,True
68.9813148519,True
69.0291324566,True
69.0770921151,True
69.1251941655,True
69.1734389465,True
69.2218267978,True
69.2703580598,True
69.3190330737,True
69.3678521816,True
69.4168157262,True
69.4659240511,True
69.5151775008,True
69.5645764204,True
69.6141211558,True
69.6638120538,True
69.7136494618,True
69.7636337282,True
69.813765202,True
69.8640442329,True
69.9144711716,True
69.9650463694,True
70.0157701783,True
70.0666429512,True
70.1176650417,True
70.168836804,True
70.2201585933,True
70.2716307653,True
70.3232536766,True
70.3750276844,True
70.4269531467,True
70.4790304222,True
70.5312598703,True
70.5836418512,True
70.6361767256,True
70.6888648552,True
70.741706602,True
70.7947023291,True
70.8478524001,True
70.9011571793,True
70.9546170316,True
71.0082323226,True
71.0620034188,True
71.115930687,True
71.1700144949,True
71.2242552107,True
71.2786532035,True
71.3332088427,True
71.3879224986,True
71.442794542,True
71.4978253443,True
71.5530152777,True
71.6083647147,True
71.6638740288,True
71.7195435937,True
71.7753737839,True
71.8313649745,True
71.8875175412,True
71.9438318601,True
72.0003083081,True
72.0569472624,True
72.1137491009,True
72.170714202,True
72.2278429448,True
72.2851357087,True
72.3425928736,True
72.4002148203,True
72.4580019295,True
72.515954583,True
72.5740731627,True
72.632358051,True
72.6908096311,True
72.7494282862,True
72.8082144004,True
72.8671683579,True
72.9262905435,True
72.9855813424,True
73.0450411404,True
73.1046703233,True
73.1644692776,True
73.2244383903,True
73.2845780484,True
73.3448886397,True
73.405370552,True
73.4064145873,False
73.4606231815,False
73.5147279623,False
73.5685678631,False
73.6219821943,False
73.6748111425,False
73.7268962728,False
73.7780810303,False
73.8282112401,False
73.8771356036,False
73.9247061896,False
73.970778918,False
74.0152140333,False
74.0578765687,False
74.098636795,False
74.1373706564,False
74.1739601887,False
74.208293919,False
74.2402672453,False
74.2697827948,False
74.2967507581,False
74.3210891993,False
74.3427243397,False
74.3615908138,False
74.3776318979,False
74.3907997079,False
74.401055368,False
74.4083691474,False
74.4127205657,False
74.4140984667,False
74.4125010583,False
74.4079359216,False
74.4004199858,False
74.3899794713,False
74.3766498004,False
74.3604754756,False
74.3415099272,False
74.31981533,False
74.2954623894,False
74.2685300992,False
74.2391054716,False
74.2072832398,False
74.1731655354,False
74.1368615418,False
74.0984871252,False
74.0581644439,False
74.0160215388,False
73.972191906,False
73.9268140538,False
73.8800310449,False
73.8319900274,False
73.7828417545,False
73.7327400966,False
73.6818415462,False
73.6303047185,False
73.5782898492,False
73.5259582912,False
73.4734720121,False
73.4209930946,False
73.3686832408,False
73.3167032827,False
73.2652126994,False
73.214369144,False
73.1643279803,False
73.115241831,False
73.0672601382,False
73.0205287384,False
72.9751894512,False
72.9313796849,False
72.8892320568,False
72.8488740321,False
72.8104275795,False
72.7740088452,False
72.739727846,False
72.7076881806,False
72.6779867606,False
72.6507135612,False
72.6259513912,False
72.6037756831,False
72.5842543029,False
72.5674473802,False
72.553407158,False
72.5421778631,False
72.5337955955,False
72.5282882394,False
72.5256753925,False
72.5259683171,False
72.5291699099,False
72.5352746925,False
72.544268822,False
72.5561301213,False
72.5708281302,False
72.5883241761,False
72.608571465,False
72.6315151931,False
72.6570926781,False
72.6852335117,False
72.7158597311,False
72.7488860124,False
72.7842198827,False
72.8217619536,False
72.8614061736,False
72.9030401019,False
72.9465451999,False
72.9917971438,False
73.038666155,False
73.0870173496,False
73.1367111054,False
73.187603447,False
73.2395464464,False
73.2923886407,False
73.3459754635,False
73.4001496909,False
73.4547519,False
